index,created_at,tweet_id,credible,author_id,text,urls,name,username,verified,location,followers_count,following_count,tweet_count,like_count,quote_count,reply_count,retweet_count,retweet_author_id,retweet_id,retweeted_screen_name,user_mentions_id,user_mentions_screen_name,in_reply_to_user_id,in_reply_to_tweet_id,in_reply_to_username,reference_type,reference_id
541928,2021-03-01 16:20:23-05:00,1366498577128837124,1,829390059359129606,Progress! https://t.co/AVr0uk986T,"twitter.com,",Will Haskell,WillHaskellCT,True,"Westport, CT",8560,4549,5720,19,0,1,3,#,#,#,#,#,#,#,#,quoted,1366496111247036419
542643,2021-03-01 13:21:45-08:00,1366498917878165506,1,385736080,FINALLY! Mom and dad are set for their vaccine this week!!☺️,#,AmyJ,jo_hoegfeldt,False,Twin Cities ,474,415,25674,19,0,2,0,#,#,#,#,#,#,#,#,#,#
543683,2021-03-01 13:23:49-08:00,1366499440035438592,1,6484412,Should have mentioned they are not in CA. CA seems much easier to get appts https://t.co/GLBXfa18k0,"twitter.com,",Rich DeMuro,richontech,True,"Los Angeles, CA",45454,6622,42547,19,1,3,0,#,#,#,#,#,#,#,#,quoted,1366477291606269952
545111,2021-03-01 16:26:39-05:00,1366500155168616458,1,14080058,Thank you @GovMikeDeWine for adding two groups  (ALS and bone marrow recipients) that I've been flagging as left out of Ohio's prioritization. I'm proud and so grateful to live in a state that continues to strive to improve our COVID-19 response. https://t.co/JnNL0ZTk7S,"twitter.com,",Kara Ayers,DrKaraAyers,False,Cincinnati,4395,4471,8844,19,2,0,5,#,#,#,18820392,GovMikeDeWine,#,#,#,quoted,1366467446715125763
546050,2021-03-01 21:28:25+00:00,1366500597587968000,1,3338810081,Thank you to @HANTSAR and @SolentNHSTrust #volunteers who have stood up to support our #pcn #vaccine site with less than 24 hours notice  ... #ThisTrustCan https://t.co/pzqpilcWxT,"twitter.com,",Sarah Williams,SarahwResearch,False,"South East, England",8675,1291,8661,19,0,0,5,#,#,#,65755911,HANTSAR,#,#,#,#,#
546896,2021-03-01 16:30:03-05:00,1366501010429128704,1,751077006557741056,"Nice interview with @waynestate Chemistry alum, Jason McLellan, and the role the @McLellan_Lab played in the development of the COVID-19 vaccine. #WSUchemistry 

https://t.co/Q0I0zw3YHS","today.wayne.edu,",waynestatechem,waynestatechem,False,"Detroit, MI",1266,485,5930,19,0,0,6,#,#,#,8994242,waynestate,#,#,#,#,#
548219,2021-03-02 05:32:42+08:00,1366501676312457217,1,957649522569527296,400M saved. Sinovac has donated to 53 countries. Ours hails the vaccine rollout. Thank you. https://t.co/E5i3eKqJQw,"twitter.com,",Cece 🇵🇭,MamaPiaya,False,Republic of the Philippines,10170,9407,37182,19,0,0,0,#,#,#,#,#,#,#,#,#,#
549350,2021-03-01 13:35:02-08:00,1366502262168645632,1,261901360,"The hospital my sister works at is down to only TEN covid patients 🎉

This hospital had 97 at the beginning of the year, for reference. 

Please please please keep wearing your mask and get the vaccine when you can!",#,Erin Horwitz,erinhorwitz,False,"Los Angeles, CA",495,848,5020,19,0,0,0,#,#,#,#,#,#,#,#,#,#
549872,2021-03-01 21:36:07+00:00,1366502536753119242,1,16973333,EU split over plan for Covid vaccine passports https://t.co/YzIGO5i6Z0,"www.independent.co.uk,",The Independent,Independent,True,"London, England",3627521,427,1365091,19,4,3,11,#,#,#,#,#,#,#,#,#,#
550500,2021-03-01 15:37:26-06:00,1366502868774174721,1,725393882,@w_terrence Donald and Melania Trump received Corvid vaccine at the White House in January.,#,B34STPTSD,B34STPTSD,False,United States,2439,2814,22965,19,0,0,0,#,#,#,47293791,w_terrence,47293791,1366492736556302336,w_terrence,replied_to,1366492736556302336
551606,#,1366503445335793666,1,1027987109146177537,"The ""Trump's really in control, everything's all good"" crowd are going to be dealing with some harsh realities when movie theaters, burger joints, and sporting venues start demanding Proof of Vaccination to get in the door. (Never mind passports) https://t.co/C5uEQlqeBU","twitter.com,",Poker and Politics,PokerPolitics,False,"Demonic Beachhead, USA",14380,840,70978,19,0,4,3,#,#,#,#,#,#,#,#,#,#
552155,2021-03-01 16:40:50-05:00,1366503723174924288,1,1108161561468784640,"@bblock29 Rumor has it, they were party favors at the New Years Eve bash at Mar a Lardo. Sure wish an investigative reporter would look into it. I heard on MSNBC today that the former guy and Melanoma both received vaccine prior to leaving WH.",#,Kim McClernon,McclernonKim,False,"Rockville, MD",1287,1423,12520,19,0,0,0,#,#,#,#,#,1949789970,1366497921601003522,slayer_agolf,replied_to,1366497921601003522
555593,2021-03-01 16:48:20-05:00,1366505609064050690,1,103664819,Just scheduled the first dose of the COVID vaccine for my mom. Praise be.,#,Sleepy Raylan Givens,KentuckyBrandon,False,"Kentucky, USA",768,363,27314,19,0,1,0,#,#,#,#,#,#,#,#,#,#
556232,2021-03-01 15:49:40-06:00,1366505944134344707,1,726568478090502144,Dose 2! 💉 #COVID19Vaccine https://t.co/SuMazqATFC,"twitter.com,",Georgia Kotsiovos,Kotsi_Kinders,False,"Illinois, USA",612,597,2832,19,0,0,0,#,#,#,#,#,#,#,#,#,#
559227,2021-03-01 15:56:12-06:00,1366507590709088257,1,35002587,Just made a vaccine appointment and honestly if you had told me a year ago that I would be getting excited to be stabbed at a Walmart.,#,Doing my best,Lizziehinson13,False,Nashville,193,397,3954,19,0,1,4,#,#,#,#,#,#,#,#,#,#
560077,#,1366508076686188545,1,1288641630631690240,About to get my vaccine 😁 maybe it'll finally turn me st8,#,TOMORROW 2,BirkinBussy24,False,Cardi's Vagina,6830,1570,72247,19,0,2,0,#,#,#,#,#,#,#,#,#,#
560849,2021-03-01 23:59:51+02:00,1366508509660127236,1,47326500,Registered my parents to the Egyptian vaccination portal. A confirmation number was sent to me. Now they'll have to wait for another message to know when and where to get the jabs. Registration was pretty easy https://t.co/kv8fZoYXbU,"egcovac.mohp.gov.eg,",The Big Pharaoh,TheBigPharaoh,False,"Cairo, Egypt",74607,1292,80741,19,1,1,3,#,#,#,#,#,#,#,#,#,#
560879,2021-03-01 16:59:56-05:00,1366508530308689920,1,18831926,@elviralount We don’t have data beyond 12 weeks... and even the only for the Oxford-AstraZeneca vaccine. It was okay in that trial but hard to say for others.,#,Eric Feigl-Ding,DrEricDing,True,Washington DC | Virginia,785026,11855,69260,19,1,4,6,#,#,#,58536263,elviralount,58536263,1366507512069988352,elviralount,replied_to,1366507512069988352
561352,2021-03-01 17:00:40-05:00,1366508714207895560,1,19290137,GW was selected as one of approximately 25 sites in the United States to launch a phase 2 study for Sanofi and GSK’s adjuvanted recombinant protein-based COVID-19 vaccine candidate. https://t.co/slLwQjRvm5,"gwtoday.gwu.edu,",GW Alumni,GWAlumni,False,"Washington, DC",11277,1900,14930,19,0,1,3,#,#,#,#,#,#,#,#,#,#
565489,2021-03-01 22:09:20+00:00,1366510893123723266,1,104872280,"If you are a constituent inside the  Korle Klottey area, the following centres are where the vaccination exercise is taking place.

Remeber, the vaccination rollout starts on Tuesday, March 2, 2021.
#CitiNewsroom https://t.co/UyUzBUHojz","twitter.com,",CitiNewsroom,Citi973,True,"Accra, Ghana",1623065,556,455698,19,0,1,9,#,#,#,#,#,#,#,#,#,#
567090,2021-03-01 17:12:51-05:00,1366511780286124037,1,1615176127,Learning a lot from Dr. Jayne Morgan at the @HenryCountyBOE town hall in preparation for vaccine rollout! Education is 🔑! Thankful for our medical partners in this effort! https://t.co/fvU5wIBjXZ,"twitter.com,",Jessica Stormer,stormer_jessica,False,"Atlanta, GA",1095,1578,1051,19,0,4,1,#,#,#,107760421,HenryCountyBOE,#,#,#,#,#
567843,2021-03-01 15:14:31-07:00,1366512200207069187,1,749515428,"1/
Interview with Vassy Kapelos on #PnPCBC, Mona Nemer, Canada’s Chief Science Advisor: “NACI not recommending for 65+ is based upon initial clinical trials and since then of course AZ vaccine has been used very widely,” (see next tweet)
#COVID19Canada",#,Kathryn Mathias,KathrynMathias1,False,"Calgary, Alberta Canada",4207,4894,105715,19,0,2,15,#,#,#,#,#,#,#,#,#,#
574701,2021-03-01 17:28:56-05:00,1366515828045328384,1,2482545212,"COVID-19 cases are dropping.
Positivity rate is dropping.
Vaccine is out and working with a third one on the way.
Light at the end of the tunnel! https://t.co/EAp378AbGz","twitter.com,",Dominique Yates,RealDYates,True,"Louisville, KY",7381,1648,19370,19,0,0,2,#,#,#,#,#,#,#,#,quoted,1366513597187321856
576939,2021-03-02 04:04:00+05:30,1366517101268144135,1,240649814,"Pfizer COVID vaccine may be less effective in people with obesity, finds study.

https://t.co/uPabwrqZk2","www.timesnownews.com,",TIMES NOW,TimesNow,True,India,10316754,381,881763,19,0,1,2,#,#,#,#,#,#,#,#,#,#
577750,2021-03-01 16:35:58-06:00,1366517596577751042,1,1087183776,No more tears. https://t.co/ylQoCEOlG2,"twitter.com,",Jordan Ellenberg,JSEllenberg,False,"Madison, WI",26888,885,29532,19,0,1,1,#,#,#,#,#,#,#,#,quoted,1366515471860854784
578035,2021-03-01 23:36:36+01:00,1366517755277574144,1,1432471338,"@analette You dont need to be injected with a vaccine, you need to be injected with a brain.",#,CharL ⚡ 💪🍺🔧👊💜,Ddaeng27,False,Republic of Croatia,738,443,33465,19,0,1,0,#,#,#,32327691,analette,32327691,1366206633437589505,analette,replied_to,1366206633437589505
578609,#,1366518106496114695,1,1523578680,"Not to air out my troubles on main but I am so fucking annoyed and pissed off at this fuckass country’s shit vaccine distribution 🙃 one of my parents has severe, lifelong lupus, and has been denied the first dose TWICE now even though she’s currently eligible in our state",#,midwest emo,EN0SHIMAS,False,"i: @raptatta, b: @starsleeps",1148,2037,151767,19,0,3,1,#,#,#,#,#,#,#,#,#,#
580633,2021-03-01 17:42:40-05:00,1366519284864811013,1,2411267725,".@GovernorVA and I❤️to see teachers across Virginia getting vaccinated, including 500 early childhood and K-12 educators Saturday in Lynchburg! Thank you to #ChildCareStrong Navigators, @VDHgov, and others making this possible. Visit https://t.co/7oEMfauAP7 to pre-register now! https://t.co/Sowcb5zQAi","Vaccinate.Virginia.gov,twitter.com,",Pamela Northam,FirstLadyVA,True,"Richmond, Va",8719,779,2585,19,0,0,2,#,#,#,1481701998273650692,GovernorVA,#,#,#,quoted,1365845554647990274
582111,2021-03-01 17:45:44-05:00,1366520055853445131,1,454394158,"Most of my #COVID19 work is behind-the-scenes, so I don’t have much interaction with the public. But today I helped make vaccine appointments. The audible joy and relief heard in these voices made my heart feel so warm",#,Emma C,EmC_squaredd,False,"Chester Co, PA",1034,2308,11958,19,1,1,1,#,#,#,#,#,#,#,#,#,#
584748,#,1366521570529714177,1,531162684,yay my mom getting 1st dose vaccine today..... stares out my window like squidward watching spongebob n patrick have fun bc i would be last in line to ever receive it bc i contribute nothing to society,#,ｄ🔺ｇ,AOM1NE,False,h: @hastytouch,8359,892,268504,19,0,2,0,#,#,#,#,#,#,#,#,#,#
585129,2021-03-01 17:52:44-05:00,1366521815376478223,1,95464071,"@BesharmKutti @HoratioSkald everyone needs the vaccine, but we can also look at how and why governments rolled out priority the way they did! this is not the gotcha you think it is!",#,lauren,NotABigJerk,False,D.C.,72493,1572,132838,19,0,2,0,#,#,#,576635322,BesharmKutti,576635322,1366495467488636932,BesharmKutti,replied_to,1366495467488636932
585990,2021-03-01 17:54:52-05:00,1366522353484709890,1,824056752,me lookin back at my vaccine ticket !!!! https://t.co/1czvlWhHy1,"twitter.com,",bbqueen,ngocbbuii,False,brooklyn,8074,1362,19209,19,0,2,0,#,#,#,#,#,824056752,1366516110363942914,ngocbbuii,replied_to,1366516110363942914
586166,2021-03-01 17:55:14-05:00,1366522446141157377,1,51990928,I did it https://t.co/FZnuwi2fJb https://t.co/2feS0C85u3,"twitter.com,twitter.com,",Zonk,NickZonak,False,New Jersey,415,679,5316,19,0,2,0,#,#,#,#,#,#,#,#,quoted,1366472694192099331
589544,2021-03-01 18:03:12-05:00,1366524452478083075,1,18124789,I'm so angry I could spit nails. A 98yo WWII vet in my church still hasn't been able to get scheduled for vaccination. He's been waiting for weeks for a call from his hospital. The one that used almost all of their vaccine supply for their staff.,#,Rev. Dr. Stacey Simpson Duke,revdrduke,False,"Ann Arbor, MI",2693,2606,24495,19,2,5,2,#,#,#,#,#,#,#,#,#,#
591776,#,1366525813475139593,1,243005278,"Just got my first dose of the Moderna vaccine! It feels wonderful seeing all the helpful and excited frontline workers giving us the shot, they know how much of a big deal this is for all of us.",#,Isaac,isaacboyyy,False,MN - US Virgin Islands ,2545,998,59768,19,0,0,0,#,#,#,#,#,#,#,#,#,#
593378,#,1366526747664072709,1,1044709042617167873,"That creepy grease bag weasel Orange SOB and his equally greasy (I’ve seen her porn pics) both SECRETLY received the vaccine in January!  Will MAGATS get the con now? If not now, when? OMFG!",#,fran saunders.,fransaundersbee,False,Dust in the wind,3783,3945,63464,19,0,3,9,#,#,#,#,#,#,#,#,#,#
595888,2021-03-01 17:18:29-06:00,1366528298558361604,1,18999854,First members of general public get doses of COVID-19 vaccine in Manitoba https://t.co/pJXp9A43bz,"ift.tt,",CBC Manitoba,CBCManitoba,True,"Winnipeg, Manitoba, Canada",129353,2555,168431,19,0,3,2,#,#,#,#,#,#,#,#,#,#
597186,2021-03-01 23:21:51+00:00,1366529143018577920,1,31234317,"1/ states can &amp; should prioritize vaccination in the hardest-hit communities of color. Place-based strategies work! It supports community leadership and addresses COVID inequities created by structural racism and residential segregation. And with the right partners, it is fast",#,"Julian Drix, MPH (he/him)",JulianDrix,False,Providence RI,1622,2165,3535,19,0,1,3,#,#,#,#,#,31234317,1366529050970370051,JulianDrix,replied_to,1366529050970370051
597273,2021-03-01 17:22:03-06:00,1366529194029637635,1,28390516,"Rural Missouri county sees 1,500 doses go unused in mass vaccination event https://t.co/nh8zmAd5e8","www.kmov.com,",KMOV,KMOV,True,"St. Louis, MO",144818,596,189561,19,8,22,11,#,#,#,#,#,#,#,#,#,#
601796,#,1366532117140660227,1,15402641,Lol sounds family https://t.co/9F1A0ODDcL,"twitter.com,",Elon Moks,moki_doki,False,behavioral economics tings,4190,1095,20835,19,0,0,3,#,#,#,#,#,#,#,#,quoted,1366465659979333632
604617,2021-03-01 18:40:58-05:00,1366533953063178241,1,89760824,"The City is hard at work preparing locations city-wide where Torontonians can get vaccinated when there is supply. This includes:

🔵City-operated mega-sites
🔵Vaccine clinics operated by hospitals and community health centres 
🔵Pharmacies at provincial direction https://t.co/gDvh8tYLMi","twitter.com,",John Tory,JohnTory,True,"Toronto, Ontario",382075,1252,48182,19,3,37,3,#,#,#,#,#,#,#,#,#,#
604647,2021-03-01 18:41:03-05:00,1366533976035311626,1,24236494,"If you’ve been exposed to COVID-19 but have received one or both doses of the vaccine, do you still need to quarantine? https://t.co/hcfuDENcWd","cle.clinic,",Cleveland Clinic,ClevelandClinic,True,"Cleveland, Ohio",1883404,1193,77560,19,1,3,12,#,#,#,#,#,#,#,#,#,#
607372,2021-03-01 17:48:06-06:00,1366535751010299906,1,558818756,Of course they did https://t.co/qZYIqVdBrK,"twitter.com,",Dave Matt,davematt88,False,Kansas City,59473,61074,400289,19,2,2,3,#,#,#,#,#,#,#,#,quoted,1366505592693612556
608410,2021-03-01 15:50:26-08:00,1366536339051569160,1,373178559,"Here's where we're at in the vaccine roll-out plan. Health authority contact information, complete call-in schedules, hours of operations and step-by-step instructions on how to call to book an appointment will be available on March 8, 2021, here: https://t.co/xXNfbNNVyx https://t.co/bOHSMEjfBz","www.gov.bc.ca,twitter.com,twitter.com,",Niki Sharma (she/her),NikiSharma2,True,Vancouver-Hastings,4993,920,5478,19,0,0,10,#,#,#,#,#,#,#,#,#,#
610627,2021-03-01 23:55:58+00:00,1366537727940956161,1,993968890500788225,"The UK government casts its fight [against Covid] in superlatives: the fastest authorization of vaccines, the speediest vaccine rollout. But there is another, more macabre marker:a higher per capita death toll than any other large country in the world
 https://t.co/TPyAX3WOaH","www.nytimes.com,",GlasgowlovesEU #FBPE #ProgressiveAlliance🇺🇦,GlasgowlovesEu,False,Glasgow ,4969,5466,35602,19,0,0,18,#,#,#,#,#,#,#,#,#,#
611814,#,1366538474510315522,1,3142358499,is ugly crying a vaccine side effect? GOT MY SHOT!!!!!!!,#,nurse B,brrendaaac,False,send me your location ,1091,663,12161,19,0,1,0,#,#,#,#,#,#,#,#,#,#
5602,#,1366177617930551296,1,140604242,post vaccination goals https://t.co/iaMxvs22E7,"twitter.com,",Sydney Leathers,sydneyelainexo,True,Instagram: sydneyelainexo,54290,1894,50803,18,0,0,0,#,#,#,#,#,#,#,#,#,#
8351,2021-02-28 18:14:35-06:00,1366180025788207104,1,25855672,So proud to be a citizen of the Chickasaw Nation :’) https://t.co/bXK3YKEc3w,"twitter.com,",Little King Trash Mouth,chicknfriedryan,False,"Alamo Heights, Texas",598,1043,12824,18,0,1,2,#,#,#,#,#,#,#,#,quoted,1366086977641136133
9634,2021-02-28 16:18:43-08:00,1366181067938480130,1,13479902,"“I’ve already started a dance card. I’m calling it my hug card,” said Jackie Hamburg, 75, who broke into tears after her second dose, grateful for being spared by the virus. “I already have three people scheduled for hugs on March 1.”

https://t.co/lpJEOLgTiG","www.mercurynews.com,",Julia Wick,sherlyholmes,True,LA,13894,1973,12695,18,0,0,0,#,#,#,#,#,#,#,#,#,#
12012,2021-03-01 08:25:58+08:00,1366182893274288128,1,15448383,Here at Veterans Memorial Medical Center today for Day 1 of vaccine rollout at 9 am. Hospital personnel setting up a 4-step pre-vaccination area while actual inoculation to be done inside the hospital. | @maricarcincoINQ https://t.co/icINq3HCNl,"twitter.com,twitter.com,twitter.com,twitter.com,",Inquirer,inquirerdotnet,True,Makati City,3642563,1816,1101752,18,1,2,5,#,#,#,#,#,#,#,#,#,#
14465,2021-02-28 18:34:52-06:00,1366185132156203010,1,1071658905133027328,+10 mental/emotional health every time someone I know gets the vaccine 💕,#,Bruce ACAB,Bruce_ATX,False,"Austin, TX",21914,1115,896,18,0,1,1,#,#,#,#,#,#,#,#,#,#
15003,2021-02-28 16:36:46-08:00,1366185608507351041,1,331918374,"@TheRealHoarse @BeverlyFolkers Got to visit with our new puppy, who comes home on Thursday; &amp; I get a covid vaccine on Tuesday. Best weekend of the year by far. https://t.co/CRCZJDOE0f","twitter.com,twitter.com,",🌱Juliana Inman Architect 💛🐝🇺🇦,mizblueprint,False,Pacific Northwest,2964,2890,23075,18,0,0,1,#,#,#,784575415457308672,TheRealHoarse,784575415457308672,1366152422276628481,TheRealHoarse,replied_to,1366152422276628481
19796,2021-02-28 19:54:01-05:00,1366189948760645635,1,16243550,First US Johnson &amp; Johnson vaccine doses shipping Sunday night https://t.co/nvEndTKlEy,"fox8.com,",fox8news,fox8news,True,Cleveland,254549,2479,199076,18,0,2,3,#,#,#,#,#,#,#,#,#,#
20416,2021-02-28 19:56:19-05:00,1366190529587916804,1,992387061691895808,"Shawn Walters, from the graduating class of 2010, in his role with @ornge is working to provide vaccines to Northern Ontario communities.  Recently, Shawn administered vaccines in the Webequie First Nation which is 540 kilometers north of Thunder Bay. 

#OperationRemoteImmunity https://t.co/HjxgTUdEtv","twitter.com,",Renfrew Collegiate,renfrewraiders,False,"Renfrew, Ontario",489,309,5695,18,0,2,3,#,#,#,77016370,Ornge,#,#,#,quoted,1357029738913533953
21280,2021-03-01 08:59:34+08:00,1366191345409400834,1,44728980,"Some PGH doctors aged 60 years old and above are petitioning to receive Sinovac's #COVID19 vaccine following the recommendation to use the Chinese-made vaccine for the 18-59 year-old bracket, said spokesperson Jonas del Rosario. #COVID19VaccinePH https://t.co/TF5XOOuVZV","twitter.com,",ABS-CBN News Channel,ANCALERTS,True,Philippines,5237439,767,862948,18,3,0,3,#,#,#,#,#,#,#,#,#,#
22061,2021-03-01 09:02:33+08:00,1366192098492354560,1,186347409,"LOOK: Preparation and Set-up for the ceremonial vaccination of CoronaVac from Sinovac Life Science Co., Ltd. at the Dr. Jose N. Rodriguez Memorial Hospital and Sanitarium.

#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#ExplainExplainExplain https://t.co/ryYossexwB","twitter.com,",Department of Health,DOHgovph,True,"Manila, Philippines",746424,60,12546,18,1,1,12,#,#,#,#,#,#,#,#,#,#
23010,2021-03-01 06:36:43+05:30,1366193145495449603,1,34245009,"Second vaccination phase begins today; Centre issues new framework for Co-WIN2.0
https://t.co/M2HWSXC255","www.indiatvnews.com,",India TV,indiatvnews,True,India,2118914,35,666947,18,1,0,3,#,#,#,#,#,#,#,#,#,#
23246,2021-02-28 19:07:44-06:00,1366193402279325697,1,36825880,Omg I got my first vaccination scheduled for Tuesday! Yaayyy!!,#,Rose 💚,NoodleRama,False,"Dallas, TX",2512,1170,7677,18,0,0,0,#,#,#,#,#,#,#,#,#,#
23328,2021-02-28 20:08:03-05:00,1366193481887137793,1,1223641230141247488,Which option do you think would make Jamaicans take the Covid-19 Vaccine?,#,𝑻𝒓𝒊𝒔𝒂𝒏𝒛𝒆_𝑻𝒓𝒊𝒛𝒛𝒚🌹🖌,trisanze,False,Jamaica,99901,9489,13208,18,4,5,3,#,#,#,#,#,#,#,#,#,#
23630,2021-02-28 19:09:24-06:00,1366193822418538507,1,84678363,"""The Janssen vaccine has been shown to be safe and effective in preventing severe COVID-19 illness, hospitalization, and death."" Learn more from CDC Director Rochelle P. Walensky about the recommendation to use Janssen’s COVID-19 vaccine for adults:  https://t.co/woDcQt2zA1.","bit.ly,",TN Dept. of Health,TNDeptofHealth,True,Tennessee,61134,636,16148,18,0,6,7,#,#,#,#,#,#,#,#,#,#
24300,2021-02-28 20:12:10-05:00,1366194517364404227,1,21106414,Montreal mass vaccination sites ready to go on eve of campaign rollout  https://t.co/bXHFgi6n0i,"montreal.ctvnews.ca,",CTV Montreal,CTVMontreal,True,Montreal,190723,918,186946,18,0,3,6,#,#,#,#,#,#,#,#,#,#
26607,2021-02-28 17:21:37-08:00,1366196897967317001,1,2277759923,Also saw several other @CSUSM employees today at the #CSUSM vaccine site including Vanessa &amp; Jason Vincent @jasonvi99430900 &amp; their beautiful children! Grateful for this forward progress - the  COVID19 vaccine will save lives and help keep our communities safe! https://t.co/MNXuukFMn9,"twitter.com,twitter.com,twitter.com,",Ellen Neufeldt,EllenNeufeldt,False,"San Marcos, CA",1534,712,2907,18,0,0,1,#,#,#,373547790,CSUSM,2277759923,1366196180464533508,EllenNeufeldt,replied_to,1366196180464533508
33921,2021-03-01 09:44:41+08:00,1366202702246547460,1,289372078,PGH Director Dr. Gerardo Legaspi now administering his first dose of the Sinovac Biotech Covid-19 vaccine.@pnagovph https://t.co/x0z7I224Zz,"twitter.com,",Lade Kabagani ™,LadeKabagani,False,Philippines,136,0,699,18,1,0,6,#,#,#,823349574739734528,pnagovph,289372078,1366196427311882241,LadeKabagani,replied_to,1366196427311882241
34075,2021-03-01 07:15:00+05:30,1366202779933450242,1,711760467383877632,"This week on #SouthAsiaDiary with @MaroWardak: 

+Nepal's flag-makers thrive amid political crisis
+Bhutan's visually impaired boy band
+Attan dance's post-Taliban comeback
+Vaccine drive at B'desh's largest brothel

Tonight 8:30 PM IST | 3:00 PM GMT https://t.co/P5JHyMAz0h","twitter.com,",WION,WIONews,True,India,466143,97,263771,18,2,2,5,#,#,#,1900949636,MaroWardak,#,#,#,#,#
34494,#,1366203023584763905,1,2221730114,"Always leading from the front! 😀🙏🏼

@narendramodi ji Took first dose of the COVID-19 vaccine at AIIMS. 

#IndiaFightsCorona 
#ModiCares https://t.co/HNC1n8f9Ny","twitter.com,",Shashank sharma Gonguluri,Gshashanksharma,False,IND ➡️ Costarica ➡️ UK ,1748,619,12903,18,0,1,6,#,#,#,18839785,narendramodi,#,#,#,#,#
35352,2021-03-01 01:47:50+00:00,1366203494898823169,1,1226243068027899905,"The US vaccination programme is very efficient now. 💉 

Happy for you guys.",#,Joe🇬🇧,HawkeyesUK,False,"South East, England",1024,1210,9822,18,0,1,0,#,#,#,#,#,#,#,#,#,#
38643,2021-03-01 09:55:00+08:00,1366205297547649024,1,823349574739734528,"LOOK | The designated vaccination area at the Lung Center of the Philippines, where 20 hospital personnel including, two doctors, are scheduled to be vaccinated today. | via @inan_ph https://t.co/26h9Oe0blp","twitter.com,",Philippine News Agency,pnagovph,True,Quezon City,54149,601,113535,18,0,0,5,#,#,#,158929494,inan_ph,#,#,#,#,#
39208,2021-03-01 09:56:13+08:00,1366205603564068866,1,289372078,"PGH targets to inoculate at least 100 medical frontliners during the ceremonial vaccination rollout on Monday (March 1,2021).@pnagovph https://t.co/RNxGmfMZwM","twitter.com,twitter.com,",Lade Kabagani ™,LadeKabagani,False,Philippines,136,0,699,18,0,0,6,#,#,#,823349574739734528,pnagovph,#,#,#,#,#
48692,2021-03-01 13:17:15+11:00,1366210895219544066,1,4175759465,"Nevertheless, using their model, they estimate that Moderna is ~at least~ 61% protective against transmission of COVID-19 from people who are vaccinated, which is good news",#,Health Nerd,GidMK,True,"Sydney, New South Wales",70203,1532,54064,18,0,1,3,#,#,#,#,#,4175759465,1366210174600450048,GidMK,replied_to,1366210174600450048
49936,2021-03-01 10:20:04+08:00,1366211606208606209,1,35173792,@philbertdy It was the Sinopharm vaccine that was smuggled and illegally administered to PSG personnel and some VIPs last year.,#,Teddy Casiño,teddycasino,False,Philippines,51416,370,26471,18,1,1,2,#,#,#,17987836,philbertdy,17987836,1366199226728804355,philbertdy,replied_to,1366199226728804355
50699,2021-02-28 18:21:44-08:00,1366212025836216321,1,15591476,"@gorskon I don't know what ""sudden"" push @SandySue1958 is talking about. Shingles vax for 60+ has been promoted for years, and now it's recommended and covered for 50+. A co-worker's husband got it in his 40s. It's bad. This is one you want to get as soon as you  can.",#,There must be a pony in here somewhere,abmartinson,False,Portland OR,368,819,23103,18,1,3,2,#,#,#,85227160,gorskon,85227160,1366206874761232386,gorskon,replied_to,1366206874761232386
54133,2021-03-01 07:59:35+05:30,1366214001458249734,1,31658382,@AmanKayamHai_ET The chair? The mask ? The vaccine ? The photographer? Please state where are all this also from,#,Arahevis,arahevis,False,Mumbai,231,676,4033,18,0,1,0,#,#,#,#,#,44356836,1366213133941923841,AmanKayamHai_,replied_to,1366213133941923841
56644,2021-02-28 18:35:23-08:00,1366215460073603072,1,536255551,my first trip to six flags is happening soon and it’s for my COVID VACCINE WOOOOO,#,Official Tapatío Fan Account,sierrasteenson,False,"Los Angeles, CA",670,580,2606,18,0,0,0,#,#,#,#,#,#,#,#,#,#
57818,#,1366216128658247681,1,434113078,"I'll be registering my baba, who's 61, for the vaccine today, while me &amp; my aai will stay vigilant &amp; wait our turn for whenever it is available to us.
I'll also be helping my neighbours register for the same.

I urge you all to also help others as much as you can🙏🏻
#VaccineMaitri https://t.co/k5srRYab7z","twitter.com,",Piyush,FelixUnlucky,False,"Ram Mandir, Lakshadweep",2539,646,19116,18,0,0,4,#,#,#,#,#,#,#,#,quoted,1366214531676971010
58037,2021-02-28 21:38:33-05:00,1366216256840298496,1,29008249,"CT residents 55 &amp; older, educators set to make vaccination appointments Monday https://t.co/rQCmzi9wTp https://t.co/jthbmkInxU","dlvr.it,twitter.com,",WFSB Channel 3,WFSBnews,True,"Rocky Hill, Connecticut",236343,661,208012,18,2,3,2,#,#,#,#,#,#,#,#,#,#
58536,2021-03-01 08:09:39+05:30,1366216535283482625,1,6509832,"India gears up for the Second Phase of the Covid-19 Vaccination Process.

Rs.250 cap in Private Hospitals.

Prime Minister Narendra Modi takes the first dose of the Covid-19 Vaccine.

PM Modi takes Covaxin.

@maryashakil shares details with @JamwalNews18 

#IndiaFightsCOVID19 https://t.co/jfiEbHjJea","twitter.com,",News18,CNNnews18,True,India,4721600,397,991974,18,1,1,3,#,#,#,48940193,maryashakil,#,#,#,#,#
